PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2007;11;1;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;2;V;2;V;3;V;2;V;4;V;3;V;3;V;3;V;3;V;5;V;4;V;3;V;3;V;5;V;4;V;5;V
28;102;1;6;28102001_6_48;2007;11;1;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.5;V;0.4;V;0.3;V
28;102;1;7;28102001_7_8;2007;11;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;8;28102001_8_8;2007;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;8;V;10;V;12;V;16;V;10;V;6;V
28;102;1;10;28102001_10_49;2007;11;1;15;V;14;V;15;V;17;V;16;V;15;V;13;V;12;V;8;V;17;V;16;V;18;V;22;V;26;V;17;V;18;V;14;V;22;V;23;V;19;V;24;V;25;V;23;V;22;V
28;102;1;14;28102001_14_6;2007;11;1;78;V;78;V;77;V;75;V;74;V;72;V;70;V;68;V;67;V;67;V;76;V;84;V;88;V;94;V;95;V;96;V;89;V;79;V;76;V;73;V;72;V;64;V;68;V;72;V
28;123;2;7;28123002_7_8;2007;11;1;3;V;3;V;3;V;3;V;3;V;3;V;4;V;6;V;8;V;9;V;7;V;9;V;8;V;7;V;6;V;5;V;11;V;36;V;63;V;91;V;117;V;150;V;121;V;61;V
28;123;2;8;28123002_8_8;2007;11;1;18;V;11;V;9;V;10;V;6;V;8;V;19;V;22;V;18;V;17;V;13;V;13;V;13;V;12;V;12;V;14;V;35;V;68;V;70;V;79;V;91;V;92;V;79;V;61;V
28;123;2;10;28123002_10_49;2007;11;1;16;V;13;V;12;V;12;V;11;V;10;V;10;V;23;V;15;V;22;V;127;V;26;V;17;V;20;V;16;V;21;V;16;V;16;V;39;V;53;V;63;V;83;V;72;V;62;V
28;123;2;14;28123002_14_6;2007;11;1;52;V;59;V;59;V;55;V;59;V;55;V;39;V;36;V;44;V;49;V;61;V;67;V;73;V;81;V;86;V;84;V;60;V;6;V;5;V;5;V;5;V;6;V;4;V;3;V
28;13;2;7;28013002_7_8;2007;11;1;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;5;V;6;V;4;V;3;V;4;V;3;V;3;V;3;V;10;V;30;V;;N;61;V;59;V;29;V;18;V;5;V
28;13;2;8;28013002_8_8;2007;11;1;16;V;10;V;10;V;17;V;14;V;7;V;7;V;7;V;11;V;14;V;9;V;8;V;10;V;9;V;6;V;8;V;33;V;65;V;;N;61;V;51;V;40;V;33;V;20;V
28;13;2;10;28013002_10_49;2007;11;1;16;V;9;V;7;V;7;V;12;V;11;V;6;V;6;V;6;V;6;V;6;V;6;V;7;V;8;V;9;V;8;V;11;V;17;V;;N;;N;80;V;71;V;51;V;40;V
28;13;2;14;28013002_14_6;2007;11;1;32;V;44;V;40;V;24;V;20;V;23;V;21;V;19;V;21;V;30;V;44;V;49;V;54;V;60;V;69;V;71;V;39;V;5;V;10;V;4;V;4;V;4;V;4;V;10;V
28;133;2;7;28133002_7_8;2007;11;1;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;4;V;4;V;3;V;3;V;3;V;2;V;2;V;2;V;3;V;10;V;2;V;1;V;2;V;2;V;1;V;1;V
28;133;2;8;28133002_8_8;2007;11;1;6;V;6;V;6;V;6;V;6;V;7;V;14;V;19;V;11;V;10;V;9;V;8;V;10;V;8;V;7;V;7;V;15;V;59;V;16;V;10;V;9;V;7;V;7;V;10;V
28;133;2;10;28133002_10_49;2007;11;1;22;V;23;V;23;V;16;V;18;V;13;V;16;V;18;V;24;V;28;V;22;V;22;V;19;V;24;V;26;V;18;V;14;V;19;V;38;V;38;V;24;V;26;V;31;V;30;V
28;133;2;14;28133002_14_6;2007;11;1;65;V;64;V;61;V;60;V;58;V;56;V;44;V;37;V;49;V;58;V;67;V;76;V;82;V;93;V;97;V;97;V;85;V;38;V;71;V;76;V;77;V;77;V;74;V;64;V
28;14;2;7;28014002_7_8;2007;11;1;5;V;4;V;5;V;4;V;4;V;5;V;5;V;6;V;9;V;7;V;6;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;7;V;5;V;8;V
