PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2012;2;1;4;V;5;V;1;V;2;V;5;V;10;V;9;V;7;V;4;V;6;V;7;V;6;V;7;V;7;V;8;V;8;V;9;V;8;V;7;V;9;V;7;V;6;V;8;V;6;V
28;102;1;6;28102001_6_48;2012;2;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.5;V;0.5;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2012;2;1;3;V;3;V;3;V;2;V;3;V;3;V;3;V;3;V;4;V;9;V;10;V;7;V;8;V;18;V;15;V;9;V;9;V;8;V;3;V;3;V;3;V;3;V;3;V;3;V
28;102;1;8;28102001_8_8;2012;2;1;13;V;14;V;14;V;16;V;14;V;15;V;16;V;15;V;14;V;16;V;15;V;17;V;19;V;40;V;39;V;36;V;66;V;73;V;13;V;13;V;10;V;8;V;7;V;6;V
28;102;1;10;28102001_10_49;2012;2;1;13;V;11;V;19;V;15;V;14;V;14;V;15;V;18;V;15;V;18;V;18;V;16;V;13;V;13;V;20;V;20;V;22;V;30;V;28;V;13;V;10;V;10;V;12;V;8;V
28;102;1;14;28102001_14_6;2012;2;1;59;V;53;V;50;V;46;V;47;V;45;V;42;V;43;V;39;V;30;V;38;V;57;V;67;V;57;V;57;V;60;V;33;V;28;V;66;V;65;V;67;V;66;V;65;V;62;V
28;123;2;7;28123002_7_8;2012;2;1;4;V;4;V;15;V;50;V;58;V;101;V;177;V;171;V;340;V;239;V;124;V;69;V;67;V;40;V;26;V;22;V;35;V;18;V;22;V;30;V;38;V;25;V;4;V;2;V
28;123;2;8;28123002_8_8;2012;2;1;29;V;18;V;28;V;37;V;39;V;48;V;70;V;73;V;148;V;109;V;63;V;50;V;59;V;39;V;23;V;34;V;67;V;50;V;59;V;69;V;65;V;57;V;10;V;1;V
28;123;2;10;28123002_10_49;2012;2;1;25;V;20;V;18;V;26;V;41;V;40;V;44;V;51;V;52;V;80;V;66;V;53;V;47;V;64;V;41;V;28;V;24;V;38;V;20;V;21;V;29;V;27;V;27;V;17;V
28;123;2;14;28123002_14_6;2012;2;1;18;V;15;V;6;V;5;V;5;V;5;V;5;V;5;V;7;V;8;V;16;V;25;V;26;V;40;V;52;V;43;V;18;V;18;V;18;V;15;V;13;V;11;V;37;V;46;V
