PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2009;2;1;5;V;5;V;5;V;4;V;4;V;5;V;6;V;6;V;6;V;5;V;3;V;7;V;6;V;6;V;7;V;7;V;7;V;7;V;4;V;6;V;6;V;7;V;6;V;7;V
28;102;1;6;28102001_6_48;2009;2;1;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;102;1;7;28102001_7_8;2009;2;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;8;28102001_8_8;2009;2;1;7;V;4;V;3;V;3;V;5;V;14;V;16;V;8;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;7;V;3;V;7;V;7;V;5;V;4;V;4;V;4;V;3;V
28;102;1;10;28102001_10_49;2009;2;1;9;V;13;V;12;V;8;V;8;V;9;V;13;V;16;V;12;V;7;V;5;V;7;V;6;V;7;V;6;V;4;V;6;V;7;V;7;V;11;V;9;V;6;V;5;V;6;V
28;102;1;14;28102001_14_6;2009;2;1;59;V;61;V;55;V;54;V;51;V;41;V;41;V;55;V;65;V;67;V;69;V;71;V;72;V;70;V;72;V;68;V;71;V;63;V;62;V;62;V;63;V;61;V;60;V;61;V
28;123;2;7;28123002_7_8;2009;2;1;10;V;4;V;4;V;3;V;2;V;3;V;3;V;3;V;4;V;9;V;5;V;9;V;11;V;12;V;6;V;16;V;29;V;28;V;24;V;14;V;21;V;7;V;3;V;2;V
28;123;2;8;28123002_8_8;2009;2;1;22;V;20;V;15;V;8;V;2;V;2;V;3;V;5;V;5;V;13;V;13;V;19;V;24;V;22;V;15;V;46;V;65;V;63;V;61;V;49;V;43;V;31;V;13;V;10;V
28;123;2;10;28123002_10_49;2009;2;1;28;V;18;V;13;V;15;V;13;V;12;V;11;V;11;V;11;V;11;V;12;V;12;V;13;V;12;V;18;V;11;V;13;V;20;V;26;V;26;V;25;V;22;V;11;V;11;V
28;123;2;14;28123002_14_6;2009;2;1;34;V;33;V;39;V;45;V;49;V;48;V;46;V;46;V;53;V;52;V;52;V;51;V;49;V;46;V;49;V;19;V;6;V;5;V;4;V;7;V;11;V;22;V;41;V;42;V
