PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2010;10;1;10;N;10;N;10;N;9;N;9;N;9;N;6;N;2;N;;N;;N;3;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;2;V;3;V;3;V
28;102;1;6;28102001_6_48;2010;10;1;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2010;10;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;4;V;4;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;8;28102001_8_8;2010;10;1;15;V;17;V;16;V;10;V;10;V;9;V;11;V;12;V;10;V;11;V;8;V;6;V;5;V;7;V;7;V;5;V;5;V;6;V;8;V;12;V;10;V;9;V;9;V;9;V
28;102;1;10;28102001_10_49;2010;10;1;20;V;18;V;22;V;22;V;18;V;20;V;11;V;20;V;23;V;20;V;20;V;16;V;19;V;14;V;20;V;16;V;20;V;26;V;23;V;21;V;21;V;25;V;18;V;16;V
28;102;1;14;28102001_14_6;2010;10;1;66;V;64;V;60;V;62;V;60;V;57;V;55;V;54;V;55;V;69;V;92;V;105;V;110;V;108;V;112;V;119;V;122;V;119;V;104;V;95;V;97;V;99;V;97;V;89;V
28;123;2;7;28123002_7_8;2010;10;1;18;V;18;V;16;V;15;V;27;V;55;V;97;V;97;V;64;V;35;V;17;V;12;V;11;V;13;V;9;V;12;V;10;V;21;V;65;V;89;V;95;V;74;V;59;V;37;V
28;123;2;8;28123002_8_8;2010;10;1;44;V;41;V;39;V;33;V;34;V;43;V;59;V;61;V;46;V;32;V;15;V;12;V;13;V;17;V;9;V;16;V;22;V;61;V;124;V;122;V;104;V;87;V;82;V;72;V
28;123;2;10;28123002_10_49;2010;10;1;24;V;30;V;25;V;26;V;27;V;36;V;41;V;52;V;74;V;74;V;45;V;27;V;37;V;36;V;34;V;32;V;29;V;37;V;36;V;55;V;72;V;64;V;46;V;42;V
28;123;2;14;28123002_14_6;2010;10;1;2;V;2;V;3;V;3;V;3;V;3;V;2;V;4;V;10;V;29;V;49;V;70;V;81;V;85;V;95;V;88;V;86;V;52;V;11;V;5;V;4;V;3;V;3;V;3;V
