PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;102;1;6;28102001_6_48;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;102;1;7;28102001_7_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;102;1;8;28102001_8_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;102;1;10;28102001_10_49;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;102;1;14;28102001_14_6;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;123;2;7;28123002_7_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;123;2;8;28123002_8_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;123;2;10;28123002_10_49;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;123;2;14;28123002_14_6;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;13;2;7;28013002_7_8;2005;10;1;3;V;2;V;4;V;3;V;4;V;4;V;7;V;10;V;9;V;6;V;3;V;4;V;3;V;2;V;2;V;1;V;2;V;12;V;21;V;30;V;2;V;2;V;1;V;1;V
28;13;2;8;28013002_8_8;2005;10;1;22;V;18;V;21;V;22;V;22;V;21;V;19;V;17;V;19;V;18;V;16;V;22;V;20;V;8;V;9;V;10;V;21;V;81;V;76;V;72;V;15;V;15;V;10;V;6;V
28;13;2;10;28013002_10_49;2005;10;1;34;V;30;V;27;V;33;V;30;V;33;V;34;V;43;V;43;V;46;V;49;V;47;V;45;V;32;V;17;V;34;V;26;V;29;V;58;V;82;V;71;V;55;V;29;V;37;V
28;13;2;14;28013002_14_6;2005;10;1;18;V;18;V;14;V;11;V;10;V;10;V;10;V;16;V;24;V;40;V;57;V;66;V;88;V;104;V;105;V;103;V;85;V;22;V;23;V;28;V;59;V;53;V;56;V;57;V
28;133;2;7;28133002_7_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;133;2;8;28133002_8_8;2005;10;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
