PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2010;2;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2010;2;1;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2010;2;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;8;28102001_8_8;2010;2;1;6;V;5;V;4;V;3;V;3;V;6;V;4;V;8;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;102;1;10;28102001_10_49;2010;2;1;11;V;9;V;8;V;11;V;6;V;2;V;5;V;5;V;7;V;5;V;3;V;6;V;9;V;7;V;8;V;7;V;6;V;7;V;5;V;5;V;4;V;6;V;6;V;3;V
28;102;1;14;28102001_14_6;2010;2;1;58;V;58;V;66;V;57;V;61;V;55;V;62;V;54;V;69;V;70;V;80;V;88;V;90;V;91;V;92;V;92;V;92;V;88;V;84;V;82;V;82;V;81;V;79;V;77;V
28;123;2;7;28123002_7_8;2010;2;1;1;V;2;V;2;V;2;V;2;V;9;V;53;V;132;V;68;V;18;V;13;V;9;V;6;V;5;V;6;V;4;V;4;V;2;V;25;V;26;V;31;V;26;V;33;V;3;V
28;123;2;8;28123002_8_8;2010;2;1;4;V;6;V;12;V;14;V;11;V;24;V;54;V;80;V;63;V;27;V;19;V;11;V;5;V;3;V;6;V;4;V;7;V;14;V;65;V;64;V;69;V;56;V;53;V;25;V
28;123;2;10;28123002_10_49;2010;2;1;10;V;8;V;7;V;7;V;10;V;12;V;13;V;24;V;44;V;43;V;19;V;19;V;22;V;11;V;11;V;13;V;14;V;10;V;12;V;25;V;34;V;25;V;27;V;26;V
28;123;2;14;28123002_14_6;2010;2;1;56;V;51;V;35;V;27;V;26;V;20;V;9;V;5;V;13;V;30;V;43;V;56;V;75;V;78;V;77;V;80;V;74;V;60;V;14;V;12;V;9;V;11;V;9;V;29;V
28;13;2;7;28013002_7_8;2010;2;1;4;V;4;V;4;V;3;V;4;V;8;V;9;V;36;V;83;V;56;V;12;V;5;V;;N;4;V;4;V;4;V;4;V;6;V;6;V;8;V;6;V;4;V;4;V;4;V
28;13;2;8;28013002_8_8;2010;2;1;12;V;14;V;16;V;18;V;21;V;49;V;43;V;49;V;61;V;60;V;36;V;21;V;;N;16;V;15;V;18;V;20;V;59;V;69;V;66;V;49;V;28;V;24;V;19;V
28;13;2;10;28013002_10_49;2010;2;1;13;V;12;V;15;V;8;V;8;V;8;V;34;V;10;V;36;V;88;V;51;V;17;V;11;V;17;V;106;V;20;V;20;V;27;V;50;V;37;V;31;V;22;V;19;V;20;V
28;13;2;14;28013002_14_6;2010;2;1;52;V;48;V;47;V;44;V;39;V;20;V;10;V;4;V;4;V;7;V;25;V;42;V;;N;51;V;60;V;61;V;57;V;34;V;21;V;13;V;17;V;24;V;22;V;22;V
28;133;2;7;28133002_7_8;2010;2;1;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;6;V;21;V;7;V;5;V;6;V
28;133;2;8;28133002_8_8;2010;2;1;2;V;2;V;2;V;2;V;2;V;2;V;4;V;7;V;7;V;5;V;5;V;5;V;8;V;15;V;22;V;29;V;34;V;36;V;37;V;39;V;55;V;36;V;20;V;19;V
28;133;2;10;28133002_10_49;2010;2;1;6;V;6;V;6;V;6;V;6;V;7;V;6;V;7;V;7;V;9;V;15;V;15;V;12;V;9;V;10;V;16;V;20;V;31;V;31;V;37;V;40;V;42;V;42;V;36;V
28;133;2;14;28133002_14_6;2010;2;1;64;V;63;V;60;V;59;V;61;V;59;V;51;V;53;V;58;V;59;V;62;V;62;V;61;V;56;V;51;V;46;V;43;V;39;V;25;V;19;V;8;V;14;V;25;V;17;V
28;14;2;7;28014002_7_8;2010;2;1;3;V;2;V;3;V;2;V;3;V;4;V;32;V;53;V;49;V;39;V;8;V;4;V;5;V;11;V;1;V;2;V;2;V;11;V;6;V;7;V;2;V;3;V;4;V;3;V
28;14;2;8;28014002_8_8;2010;2;1;13;V;10;V;8;V;8;V;11;V;21;V;37;V;60;V;65;V;57;V;32;V;20;V;26;V;36;V;11;V;14;V;18;V;46;V;44;V;35;V;22;V;29;V;35;V;25;V
28;14;2;10;28014002_10_49;2010;2;1;6;V;6;V;6;V;8;V;5;V;3;V;4;V;10;V;31;V;46;V;46;V;9;V;10;V;15;V;12;V;10;V;11;V;14;V;24;V;24;V;15;V;11;V;12;V;12;V
28;14;2;14;28014002_14_6;2010;2;1;40;V;31;V;20;V;23;V;18;V;13;V;5;V;4;V;4;V;11;V;33;V;50;V;47;V;45;V;58;V;55;V;52;V;22;V;22;V;28;V;35;V;15;V;13;V;12;V
28;148;4;7;28148004_7_8;2010;2;1;1;V;1;V;1;V;1;V;1;V;3;V;5;V;22;V;12;V;7;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;21;V;27;V;25;V;5;V;1;V;1;V
28;148;4;8;28148004_8_8;2010;2;1;19;V;25;V;20;V;16;V;12;V;30;V;37;V;63;V;50;V;35;V;21;V;13;V;9;V;8;V;7;V;8;V;18;V;42;V;73;V;71;V;64;V;46;V;36;V;20;V
28;148;4;9;28148004_9_49;2010;2;1;12;V;12;V;8;V;8;V;9;V;12;V;10;V;10;V;25;V;12;V;14;V;16;V;14;V;13;V;10;V;10;V;11;V;12;V;16;V;12;V;12;V;18;V;15;V;10;V
28;148;4;10;28148004_10_49;2010;2;1;17;V;14;V;23;V;21;V;18;V;17;V;18;V;26;V;52;V;38;V;30;V;32;V;28;V;18;V;16;V;16;V;17;V;36;V;43;V;47;V;45;V;47;V;27;V;24;V
28;148;4;14;28148004_14_6;2010;2;1;23;V;14;V;16;V;25;V;34;V;17;V;26;V;6;V;16;V;27;V;37;V;53;V;59;V;62;V;60;V;56;V;47;V;28;V;7;V;4;V;4;V;12;V;16;V;28;V
28;16;1;1;28016001_1_38;2010;2;1;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V
