PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2010;8;1;1;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;0;V;0;V;0;V;0;V;0;V;0;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V
28;102;1;6;28102001_6_48;2010;8;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;102;1;7;28102001_7_8;2010;8;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2010;8;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;10;28102001_10_49;2010;8;1;48;V;41;V;37;V;38;V;37;V;33;V;22;V;26;V;38;V;31;V;31;V;39;V;43;V;49;V;53;V;51;V;49;V;47;V;52;V;49;V;53;V;57;V;53;V;48;V
28;102;1;14;28102001_14_6;2010;8;1;85;V;85;V;80;V;76;V;78;V;78;V;76;V;78;V;84;V;102;V;110;V;111;V;119;V;126;V;130;V;131;V;130;V;126;V;123;V;115;V;110;V;109;V;105;V;104;V
28;123;2;7;28123002_7_8;2010;8;1;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;4;V;4;V;9;V;12;V;3;V
28;123;2;8;28123002_8_8;2010;8;1;21;V;18;V;13;V;12;V;12;V;16;V;8;V;5;V;7;V;7;V;10;V;13;V;8;V;6;V;5;V;6;V;10;V;15;V;23;V;40;V;59;V;98;V;111;V;68;V
28;123;2;10;28123002_10_49;2010;8;1;34;V;28;V;26;V;30;V;32;V;31;V;27;V;23;V;19;V;29;V;20;V;25;V;31;V;47;V;48;V;40;V;50;V;38;V;32;V;40;V;47;V;52;V;50;V;52;V
28;123;2;14;28123002_14_6;2010;8;1;85;V;81;V;74;V;65;V;55;V;41;V;49;V;60;V;74;V;82;V;89;V;115;V;112;V;111;V;116;V;115;V;111;V;115;V;104;V;88;V;66;V;31;V;14;V;25;V
28;13;2;7;28013002_7_8;2010;8;1;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;12;V;6;V
28;13;2;8;28013002_8_8;2010;8;1;30;V;17;V;15;V;8;V;8;V;10;V;13;V;11;V;9;V;8;V;8;V;7;V;7;V;6;V;7;V;6;V;6;V;8;V;15;V;35;V;48;V;32;V;54;V;56;V
28;13;2;10;28013002_10_49;2010;8;1;32;V;29;V;23;V;24;V;29;V;24;V;30;V;36;V;30;V;23;V;26;V;26;V;27;V;35;V;37;V;38;V;35;V;43;V;45;V;51;V;53;V;52;V;42;V;49;V
28;13;2;14;28013002_14_6;2010;8;1;45;V;48;V;44;V;51;V;47;V;40;V;37;V;41;V;59;V;74;V;85;V;95;V;94;V;98;V;100;V;98;V;95;V;91;V;85;V;64;V;53;V;65;V;34;V;16;V
28;133;2;7;28133002_7_8;2010;8;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2010;8;1;3;V;3;V;7;V;2;V;1;V;5;V;6;V;7;V;8;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;1;V;3;V;9;V
28;133;2;10;28133002_10_49;2010;8;1;35;V;28;V;25;V;25;V;23;V;17;V;29;V;38;V;38;V;35;V;27;V;27;V;46;V;59;V;48;V;42;V;45;V;45;V;50;V;47;V;55;V;53;V;41;V;36;V
28;133;2;14;28133002_14_6;2010;8;1;127;V;110;V;100;V;113;V;106;V;96;V;90;V;98;V;107;V;124;V;125;V;125;V;122;V;125;V;130;V;134;V;137;V;134;V;131;V;129;V;122;V;122;V;119;V;99;V
28;14;2;7;28014002_7_8;2010;8;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2010;8;1;6;V;3;V;2;V;2;V;4;V;7;V;13;V;7;V;4;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;3;V;14;V;22;V;22;V;28;V;27;V
