PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2017;11;1;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;102;1;7;28102001_7_8;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2017;11;1;5;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;3;V;4;V;4;V;3;V;5;V;5;V;3;V;3;V;3;V;3;V;4;V;5;V;6;V;4;V;4;V;4;V
28;102;1;10;28102001_10_49;2017;11;1;27;V;24;V;22;V;18;V;19;V;20;V;15;V;16;V;18;V;17;V;14;V;14;V;15;V;17;V;15;V;15;V;9;V;11;V;13;V;17;V;14;V;15;V;14;V;16;V
28;102;1;12;28102001_12_8;2017;11;1;7;V;6;V;6;V;6;V;6;V;5;V;6;V;5;V;5;V;6;V;6;V;5;V;7;V;7;V;5;V;5;V;5;V;5;V;6;V;7;V;8;V;6;V;6;V;6;V
28;102;1;14;28102001_14_6;2017;11;1;59;V;63;V;63;V;62;V;61;V;59;V;50;V;50;V;54;V;56;V;65;V;77;V;87;V;91;V;94;V;95;V;94;V;88;V;88;V;76;V;67;V;66;V;65;V;63;V
28;123;2;7;28123002_7_8;2017;11;1;42;V;18;V;15;V;4;V;3;V;3;V;4;V;8;V;8;V;13;V;7;V;5;V;4;V;3;V;2;V;2;V;11;V;32;V;37;V;15;V;14;V;32;V;6;V;2;V
28;123;2;8;28123002_8_8;2017;11;1;69;V;42;V;40;V;31;V;22;V;20;V;25;V;30;V;24;V;28;V;13;V;11;V;13;V;11;V;10;V;9;V;45;V;83;V;88;V;68;V;59;V;69;V;29;V;12;V
28;123;2;10;28123002_10_49;2017;11;1;48;V;42;V;33;V;24;V;25;V;20;V;18;V;21;V;24;V;23;V;22;V;17;V;16;V;14;V;16;V;17;V;14;V;25;V;34;V;35;V;31;V;36;V;34;V;23;V
28;123;2;12;28123002_12_8;2017;11;1;133;V;70;V;63;V;37;V;27;V;25;V;31;V;42;V;36;V;48;V;24;V;19;V;19;V;16;V;13;V;12;V;62;V;132;V;145;V;91;V;80;V;118;V;38;V;15;V
28;123;2;14;28123002_14_8;2017;11;1;2;V;12;V;6;V;17;V;21;V;22;V;18;V;14;V;20;V;24;V;51;V;62;V;69;V;76;V;83;V;86;V;53;V;11;V;11;V;23;V;22;V;2;V;33;V;47;V
28;123;2;14;28123002_14_6;2017;11;1;2;V;12;V;6;V;17;V;22;V;22;V;18;V;14;V;21;V;25;V;53;V;64;V;72;V;79;V;86;V;89;V;54;V;12;V;12;V;25;V;23;V;3;V;35;V;49;V
28;13;2;7;28013002_7_8;2017;11;1;1;V;1;V;3;V;1;V;1;V;1;V;4;V;12;V;10;V;5;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;13;2;8;28013002_8_8;2017;11;1;21;V;15;V;28;V;16;V;20;V;15;V;23;V;24;V;19;V;11;V;6;V;4;V;5;V;5;V;5;V;7;V;9;V;24;V;22;V;31;V;29;V;11;V;5;V;6;V
28;13;2;10;28013002_10_49;2017;11;1;26;V;18;V;19;V;21;V;23;V;22;V;20;V;22;V;28;V;20;V;17;V;13;V;12;V;15;V;18;V;15;V;18;V;25;V;21;V;25;V;33;V;33;V;15;V;14;V
28;13;2;12;28013002_12_8;2017;11;1;23;V;17;V;33;V;18;V;22;V;17;V;29;V;42;V;34;V;19;V;9;V;6;V;7;V;7;V;7;V;9;V;11;V;26;V;24;V;33;V;31;V;13;V;7;V;8;V
28;13;2;14;28013002_14_6;2017;11;1;24;V;34;V;14;V;22;V;15;V;21;V;9;V;8;V;18;V;34;V;56;V;72;V;88;V;96;V;98;V;98;V;94;V;69;V;73;V;52;V;32;V;53;V;60;V;54;V
28;133;2;7;28133002_7_8;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2017;11;1;15;V;12;V;11;V;11;V;10;V;9;V;11;V;15;V;13;V;15;V;10;V;7;V;7;V;9;V;9;V;10;V;14;V;29;V;36;V;24;V;20;V;14;V;18;V;15;V
28;133;2;10;28133002_10_49;2017;11;1;33;V;30;V;34;V;28;V;26;V;24;V;24;V;26;V;27;V;30;V;27;V;9;V;7;V;8;V;17;V;22;V;29;V;38;V;35;V;48;V;53;V;47;V;35;V;29;V
28;133;2;12;28133002_12_8;2017;11;1;17;V;14;V;13;V;13;V;12;V;11;V;13;V;18;V;16;V;20;V;13;V;9;V;9;V;11;V;11;V;12;V;16;V;32;V;39;V;26;V;22;V;16;V;20;V;17;V
28;133;2;14;28133002_14_6;2017;11;1;30;V;32;V;27;V;21;V;25;V;22;V;18;V;15;V;21;V;25;V;49;V;68;V;75;V;78;V;83;V;85;V;76;V;57;V;40;V;48;V;45;V;53;V;47;V;50;V
28;14;2;7;28014002_7_8;2017;11;1;20;V;10;V;13;V;10;V;6;V;4;V;11;V;8;V;7;V;8;V;5;V;3;V;3;V;1;V;1;V;1;V;1;V;7;V;13;V;22;V;9;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2017;11;1;61;V;55;V;48;V;42;V;37;V;32;V;28;V;25;V;15;V;16;V;14;V;7;V;8;V;6;V;6;V;6;V;11;V;55;V;67;V;65;V;58;V;18;V;16;V;7;V
28;14;2;10;28014002_10_49;2017;11;1;33;V;35;V;31;V;34;V;32;V;25;V;25;V;23;V;27;V;23;V;20;V;14;V;10;V;10;V;16;V;18;V;13;V;20;V;34;V;34;V;32;V;23;V;14;V;9;V
28;14;2;12;28014002_12_8;2017;11;1;92;V;70;V;68;V;57;V;46;V;38;V;45;V;37;V;26;V;28;V;22;V;12;V;13;V;8;V;8;V;8;V;13;V;66;V;87;V;99;V;72;V;20;V;18;V;9;V
28;14;2;14;28014002_14_6;2017;11;1;1;V;3;V;1;V;1;V;2;V;3;V;2;V;7;V;20;V;25;V;40;V;64;V;71;V;78;V;82;V;86;V;80;V;31;V;5;V;4;V;7;V;51;V;50;V;58;V
28;148;4;7;28148004_7_8;2017;11;1;28;V;45;V;45;V;7;V;2;V;3;V;8;V;7;V;8;V;13;V;9;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;3;V;8;V;5;V
28;148;4;8;28148004_8_8;2017;11;1;53;V;51;V;47;V;28;V;20;V;29;V;33;V;23;V;27;V;36;V;25;V;10;V;9;V;9;V;9;V;8;V;16;V;44;V;55;V;53;V;66;V;50;V;51;V;47;V
28;148;4;9;28148004_9_49;2017;11;1;13;V;36;V;28;V;19;V;12;V;16;V;18;V;7;V;16;V;22;V;25;V;18;V;15;V;13;V;12;V;10;V;7;V;11;V;15;V;16;V;19;V;21;V;20;V;16;V
28;148;4;10;28148004_10_49;2017;11;1;21;V;33;V;38;V;35;V;17;V;25;V;23;V;34;V;14;V;36;V;27;V;28;V;20;V;22;V;21;V;19;V;20;V;21;V;34;V;37;V;30;V;34;V;33;V;27;V
28;148;4;12;28148004_12_8;2017;11;1;96;V;120;V;116;V;39;V;23;V;34;V;45;V;34;V;39;V;56;V;39;V;13;V;12;V;11;V;11;V;10;V;18;V;46;V;58;V;58;V;74;V;55;V;63;V;55;V
28;148;4;14;28148004_14_6;2017;11;1;4;V;3;V;2;V;10;V;19;V;11;V;6;V;15;V;16;V;17;V;38;V;62;V;69;V;77;V;83;V;86;V;76;V;44;V;30;V;24;V;7;V;12;V;9;V;10;V
28;16;1;1;28016001_1_38;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;6;28016001_6_48;2017;11;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;16;1;7;28016001_7_8;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2017;11;1;6;V;5;V;6;V;5;V;6;V;6;V;6;V;5;V;5;V;4;V;4;V;4;V;3;V;3;V;3;V;4;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V
28;16;1;9;28016001_9_49;2017;11;1;13;V;13;V;10;V;10;V;5;V;7;V;10;V;8;V;5;V;8;V;7;V;8;V;1;V;2;V;8;V;9;V;10;V;12;V;7;V;6;V;8;V;10;V;8;V;5;V
28;16;1;10;28016001_10_49;2017;11;1;19;V;22;V;16;V;20;V;19;V;16;V;18;V;16;V;16;V;15;V;23;V;18;V;18;V;20;V;19;V;6;V;15;V;17;V;17;V;12;V;14;V;17;V;13;V;19;V
28;16;1;12;28016001_12_8;2017;11;1;8;V;7;V;8;V;7;V;8;V;8;V;8;V;7;V;7;V;6;V;6;V;6;V;5;V;5;V;5;V;6;V;7;V;7;V;6;V;6;V;6;V;6;V;6;V;6;V
28;16;1;14;28016001_14_6;2017;11;1;64;V;69;V;59;V;49;V;44;V;49;V;32;V;35;V;42;V;44;V;66;V;74;V;79;V;83;V;89;V;89;V;88;V;92;V;84;V;83;V;83;V;85;V;79;V;80;V
28;16;1;20;28016001_20_59;2017;11;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2017;11;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2017;11;1;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V
28;16;1;44;28016001_44_2;2017;11;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2017;11;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;161;1;7;28161001_7_8;2017;11;1;27;V;3;V;6;V;15;V;6;V;9;V;3;V;3;V;5;V;4;V;3;V;3;V;2;V;2;V;1;V;1;V;2;V;4;V;15;V;36;V;52;V;45;V;27;V;16;V
28;161;1;8;28161001_8_8;2017;11;1;37;V;22;V;32;V;40;V;42;V;49;V;27;V;22;V;21;V;13;V;8;V;7;V;6;V;5;V;5;V;6;V;17;V;52;V;69;V;62;V;66;V;60;V;55;V;48;V
28;161;1;9;28161001_9_49;2017;11;1;27;V;8;V;7;V;14;V;12;V;14;V;17;V;13;V;11;V;8;V;8;V;7;V;3;V;5;V;6;V;12;V;12;V;15;V;19;V;38;V;39;V;36;V;29;V;20;V
28;161;1;12;28161001_12_8;2017;11;1;78;V;27;V;41;V;63;V;51;V;63;V;32;V;27;V;29;V;19;V;13;V;12;V;9;V;8;V;7;V;8;V;20;V;58;V;92;V;117;V;146;V;129;V;96;V;73;V
28;161;1;14;28161001_14_6;2017;11;1;27;V;34;V;19;V;10;V;13;V;12;V;23;V;29;V;31;V;45;V;55;V;61;V;69;V;78;V;83;V;86;V;72;V;34;V;10;V;9;V;9;V;10;V;8;V;8;V
28;171;1;1;28171001_1_38;2017;11;1;1;V;1;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V
28;171;1;6;28171001_6_48;2017;11;1;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.5;V;0.6;V
28;171;1;7;28171001_7_8;2017;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;8;28171001_8_8;2017;11;1;23;V;20;V;20;V;18;V;16;V;15;V;16;V;13;V;10;V;11;V;10;V;12;V;13;V;12;V;13;V;12;V;14;V;16;V;18;V;21;V;23;V;22;V;21;V;21;V
28;171;1;9;28171001_9_49;2017;11;1;14;V;17;V;14;V;18;V;13;V;6;V;8;V;7;V;2;V;2;V;1;V;12;V;9;V;14;V;15;V;17;V;18;V;17;V;12;V;13;V;14;V;14;V;18;V;14;V
28;171;1;10;28171001_10_49;2017;11;1;29;V;23;V;22;V;26;V;27;V;23;V;20;V;22;V;17;V;11;V;3;V;4;V;6;V;7;V;26;V;28;V;44;V;65;V;51;V;47;V;39;V;33;V;31;V;30;V
28;171;1;12;28171001_12_8;2017;11;1;25;V;22;V;22;V;20;V;18;V;17;V;18;V;15;V;13;V;14;V;12;V;15;V;16;V;14;V;15;V;14;V;16;V;18;V;20;V;23;V;25;V;24;V;23;V;23;V
28;171;1;14;28171001_14_6;2017;11;1;28;V;28;V;26;V;21;V;21;V;24;V;20;V;22;V;27;V;41;V;64;V;69;V;76;V;83;V;85;V;87;V;83;V;75;V;65;V;55;V;47;V;44;V;39;V;38;V
28;180;1;7;28180001_7_8;2017;11;1;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;4;V;6;V;1;V;3;V;3;V;1;V;1;V
28;180;1;8;28180001_8_8;2017;11;1;17;V;17;V;12;V;8;V;10;V;13;V;11;V;11;V;12;V;10;V;7;V;6;V;5;V;6;V;5;V;7;V;13;V;49;V;62;V;24;V;38;V;39;V;22;V;7;V
28;180;1;9;28180001_9_49;2017;11;1;16;V;10;V;15;V;11;V;8;V;13;V;13;V;8;V;6;V;1;V;5;V;4;V;7;V;7;V;7;V;9;V;7;V;14;V;17;V;11;V;8;V;11;V;9;V;11;V
28;180;1;12;28180001_12_8;2017;11;1;20;V;19;V;14;V;10;V;12;V;15;V;13;V;14;V;17;V;15;V;10;V;9;V;7;V;8;V;7;V;9;V;15;V;55;V;71;V;26;V;43;V;44;V;24;V;9;V
28;180;1;14;28180001_14_6;2017;11;1;43;V;44;V;48;V;53;V;51;V;47;V;46;V;48;V;52;V;57;V;65;V;74;V;81;V;86;V;90;V;87;V;78;V;35;V;22;V;52;V;34;V;29;V;43;V;56;V
28;45;2;6;28045002_6_48;2017;11;1;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.7;V;0.8;V;0.8;V;0.7;V;0.5;V;0.5;V
28;45;2;7;28045002_7_8;2017;11;1;8;V;2;V;3;V;3;V;2;V;1;V;2;V;3;V;6;V;5;V;5;V;5;V;4;V;6;V;3;V;3;V;3;V;4;V;13;V;20;V;16;V;14;V;3;V;2;V
28;45;2;8;28045002_8_8;2017;11;1;41;V;22;V;28;V;23;V;15;V;11;V;15;V;16;V;20;V;19;V;17;V;14;V;12;V;15;V;10;V;12;V;17;V;39;V;68;V;74;V;68;V;64;V;22;V;15;V
28;45;2;10;28045002_10_49;2017;11;1;26;V;26;V;29;V;29;V;32;V;31;V;20;V;26;V;25;V;15;V;10;V;6;V;7;V;7;V;10;V;13;V;16;V;30;V;28;V;31;V;29;V;31;V;25;V;19;V
