PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2015;12;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;;N;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2015;12;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;102;1;7;28102001_7_8;2015;12;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2015;12;1;8;V;6;V;5;V;4;V;4;V;4;V;5;V;8;V;9;V;6;V;5;V;;N;5;V;5;V;8;V;14;V;18;V;50;V;43;V;29;V;33;V;28;V;25;V;22;V
28;102;1;10;28102001_10_49;2015;12;1;3;V;10;V;7;V;6;V;7;V;4;V;5;V;7;V;12;V;15;V;22;V;5;V;2;V;6;V;3;V;10;V;13;V;40;V;42;V;38;V;29;V;33;V;23;V;22;V
28;102;1;12;28102001_12_8;2015;12;1;10;V;8;V;7;V;6;V;6;V;6;V;7;V;10;V;11;V;8;V;7;V;;N;7;V;7;V;10;V;16;V;20;V;52;V;45;V;31;V;35;V;30;V;27;V;24;V
28;102;1;14;28102001_14_6;2015;12;1;57;V;61;V;61;V;64;V;63;V;63;V;60;V;55;V;51;V;53;V;54;V;;N;;N;80;V;76;V;68;V;57;V;26;V;33;V;40;V;34;V;38;V;39;V;38;V
28;123;2;7;28123002_7_8;2015;12;1;13;V;19;V;4;V;6;V;8;V;19;V;46;V;87;V;101;V;89;V;69;V;37;V;29;V;20;V;18;V;55;V;199;V;357;V;433;V;419;V;432;V;394;V;323;V;193;V
28;123;2;8;28123002_8_8;2015;12;1;66;V;65;V;52;V;50;V;55;V;56;V;64;V;73;V;76;V;73;V;73;V;67;V;68;V;67;V;72;V;102;V;132;V;169;V;182;V;173;V;173;V;161;V;134;V;100;V
28;123;2;12;28123002_12_8;2015;12;1;86;V;94;V;58;V;59;V;67;V;85;V;135;V;206;V;231;V;209;V;179;V;124;V;112;V;98;V;100;V;186;V;437;V;716;V;846;V;815;V;835;V;765;V;629;V;396;V
28;123;2;14;28123002_14_8;2015;12;1;2;V;2;V;6;V;7;V;2;V;4;V;1;V;1;V;3;V;8;V;13;V;25;V;33;V;38;V;36;V;12;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;123;2;14;28123002_14_6;2015;12;1;3;V;3;V;8;V;8;V;4;V;5;V;2;V;2;V;5;V;10;V;15;V;27;V;35;V;40;V;37;V;14;V;4;V;6;V;14;V;12;V;7;V;8;V;6;V;6;V
28;13;2;7;28013002_7_8;2015;12;1;7;V;7;V;6;V;4;V;3;V;4;V;7;V;;N;;N;11;V;7;V;3;V;2;V;3;V;6;V;8;V;82;V;124;V;197;V;109;V;29;V;22;V;15;V;5;V
28;13;2;8;28013002_8_8;2015;12;1;27;V;24;V;21;V;19;V;15;V;15;V;15;V;;N;;N;14;V;13;V;9;V;8;V;11;V;26;V;34;V;78;V;81;V;87;V;62;V;41;V;37;V;33;V;27;V
28;13;2;10;28013002_10_49;2015;12;1;26;V;20;V;16;V;18;V;15;V;9;V;13;V;;N;;N;17;V;23;V;21;V;17;V;12;V;11;V;17;V;30;V;51;V;62;V;67;V;47;V;29;V;31;V;21;V
28;13;2;12;28013002_12_8;2015;12;1;38;V;35;V;30;V;25;V;20;V;21;V;26;V;;N;;N;31;V;24;V;14;V;11;V;16;V;35;V;46;V;204;V;271;V;389;V;229;V;85;V;71;V;56;V;35;V
28;13;2;14;28013002_14_6;2015;12;1;2;V;1;V;1;V;2;V;3;V;4;V;3;V;;N;;N;16;V;29;V;42;V;51;V;56;V;42;V;34;V;4;V;2;V;2;V;1;V;1;V;1;V;1;V;3;V
28;133;2;7;28133002_7_8;2015;12;1;2;V;2;V;2;V;2;V;2;V;3;V;3;V;12;V;13;V;8;V;;N;;N;4;V;4;V;3;V;3;V;7;V;5;V;14;V;13;V;6;V;5;V;4;V;3;V
28;133;2;8;28133002_8_8;2015;12;1;10;V;8;V;8;V;7;V;8;V;10;V;15;V;36;V;30;V;28;V;;N;;N;14;V;12;V;13;V;18;V;41;V;42;V;56;V;46;V;32;V;26;V;27;V;21;V
28;133;2;10;28133002_10_49;2015;12;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;133;2;12;28133002_12_8;2015;12;1;13;V;11;V;11;V;10;V;11;V;15;V;20;V;54;V;50;V;40;V;;N;;N;20;V;18;V;18;V;23;V;52;V;50;V;77;V;66;V;41;V;34;V;33;V;26;V
28;133;2;14;28133002_14_6;2015;12;1;46;V;44;V;45;V;45;V;41;V;41;V;37;V;25;V;31;V;;N;;N;;N;69;V;74;V;72;V;65;V;39;V;35;V;26;V;30;V;34;V;37;V;32;V;31;V
28;14;2;7;28014002_7_8;2015;12;1;34;V;26;V;26;V;23;V;12;V;16;V;50;V;73;V;93;V;94;V;96;V;58;V;35;V;25;V;17;V;12;V;47;V;48;V;44;V;53;V;33;V;47;V;77;V;31;V
28;14;2;8;28014002_8_8;2015;12;1;49;V;46;V;41;V;38;V;35;V;35;V;42;V;51;V;61;V;58;V;63;V;54;V;51;V;48;V;46;V;45;V;83;V;72;V;63;V;67;V;60;V;61;V;64;V;50;V
28;14;2;10;28014002_10_49;2015;12;1;29;V;27;V;16;V;22;V;18;V;18;V;22;V;31;V;44;V;41;V;65;V;60;V;58;V;59;V;45;V;58;V;41;V;51;V;62;V;51;V;44;V;32;V;85;V;61;V
28;14;2;12;28014002_12_8;2015;12;1;101;V;86;V;81;V;73;V;53;V;60;V;119;V;163;V;204;V;202;V;210;V;143;V;105;V;86;V;72;V;63;V;155;V;146;V;130;V;148;V;111;V;133;V;182;V;98;V
28;14;2;14;28014002_14_6;2015;12;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;6;V;8;V;15;V;22;V;26;V;30;V;28;V;11;V;3;V;2;V;2;V;3;V;4;V;3;V;3;V
28;148;4;7;28148004_7_8;2015;12;1;2;V;1;V;1;V;1;V;1;V;10;V;22;V;46;V;70;V;75;V;33;V;32;V;24;V;15;V;18;V;27;V;92;V;105;V;154;V;312;V;153;V;175;V;251;V;191;V
28;148;4;8;28148004_8_8;2015;12;1;43;V;37;V;34;V;26;V;37;V;49;V;62;V;68;V;76;V;77;V;60;V;65;V;64;V;60;V;74;V;98;V;136;V;127;V;137;V;175;V;117;V;125;V;143;V;115;V
28;148;4;9;28148004_9_49;2015;12;1;25;N;21;N;18;N;16;N;15;N;13;N;15;N;19;N;21;N;36;N;37;N;34;N;38;N;33;N;36;N;43;N;46;N;64;N;77;N;91;N;91;N;;N;65;N;73;N
28;148;4;10;28148004_10_49;2015;12;1;15;V;12;V;22;V;12;V;15;V;7;V;23;V;24;V;19;V;26;V;23;V;31;V;30;V;32;V;27;V;58;V;32;V;59;V;86;V;89;V;78;V;65;V;66;V;78;V
28;148;4;12;28148004_12_8;2015;12;1;46;V;39;V;36;V;28;V;39;V;64;V;96;V;139;V;183;V;192;V;111;V;114;V;101;V;83;V;102;V;139;V;277;V;288;V;373;V;653;V;352;V;393;V;528;V;408;V
28;148;4;14;28148004_14_6;2015;12;1;10;V;14;V;14;V;17;V;12;V;3;V;2;V;2;V;4;V;7;V;18;V;20;V;25;V;30;V;25;V;12;V;2;V;2;V;2;V;2;V;1;V;2;V;1;V;2;V
28;16;1;1;28016001_1_38;2015;12;1;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
