PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2007;12;1;4;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;4;V;4;V;5;V;5;V;3;V;4;V;6;V;5;V;4;V;5;V;6;V;5;V;4;V;4;V;3;V;3;V
28;102;1;6;28102001_6_48;2007;12;1;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.6;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2007;12;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;9;V;9;V;10;V;6;V;4;V;4;V;4;V;3;V;4;V;7;V;20;V;4;V;2;V;2;V;2;V;2;V
28;102;1;8;28102001_8_8;2007;12;1;38;V;36;V;35;V;33;V;32;V;29;V;27;V;24;V;19;V;14;V;13;V;11;V;10;V;13;V;23;V;30;V;44;V;57;V;62;V;46;V;42;V;38;V;29;V;19;V
28;102;1;10;28102001_10_49;2007;12;1;40;V;49;V;40;V;48;V;41;V;40;V;45;V;38;V;40;V;38;V;45;V;40;V;31;V;28;V;30;V;40;V;35;V;56;V;62;V;58;V;60;V;60;V;54;V;59;V
28;102;1;14;28102001_14_6;2007;12;1;13;V;14;V;13;V;13;V;12;V;13;V;15;V;19;V;25;V;31;V;33;V;46;V;57;V;56;V;49;V;38;V;18;V;7;V;7;V;10;V;9;V;8;V;13;V;23;V
28;123;2;7;28123002_7_8;2007;12;1;184;V;171;V;154;V;123;V;94;V;88;V;86;V;78;V;128;V;77;V;84;V;49;V;44;V;38;V;43;V;52;V;23;V;46;V;67;V;97;V;107;V;86;V;38;V;39;V
28;123;2;8;28123002_8_8;2007;12;1;63;V;61;V;61;V;55;V;45;V;41;V;38;V;41;V;61;V;46;V;54;V;43;V;49;V;58;V;70;V;71;V;56;V;65;V;67;V;78;V;80;V;69;V;55;V;48;V
28;123;2;10;28123002_10_49;2007;12;1;89;V;89;V;87;V;75;V;75;V;56;V;55;V;52;V;50;V;86;V;68;V;67;V;57;V;68;V;73;V;80;V;87;V;70;V;84;V;100;V;98;V;96;V;84;V;65;V
28;123;2;14;28123002_14_6;2007;12;1;3;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;4;V;5;V;8;V;16;V;18;V;18;V;9;V;5;V;5;V;3;V;4;V;3;V;3;V;2;V;2;V;2;V
28;13;2;7;28013002_7_8;2007;12;1;24;V;27;V;27;V;27;V;31;V;28;V;28;V;31;V;31;V;32;V;31;V;48;V;28;V;27;V;23;V;17;V;18;V;39;V;72;V;62;V;61;V;60;V;53;V;43;V
28;13;2;8;28013002_8_8;2007;12;1;28;V;27;V;26;V;24;V;22;V;21;V;21;V;23;V;21;V;21;V;27;V;45;V;40;V;44;V;44;V;36;V;43;V;61;V;69;V;60;V;54;V;51;V;46;V;43;V
28;13;2;10;28013002_10_49;2007;12;1;17;V;16;V;16;V;11;V;11;V;7;V;6;V;18;V;13;V;19;V;30;V;32;V;55;V;39;V;45;V;42;V;35;V;35;V;50;V;53;V;60;V;43;V;50;V;47;V
28;13;2;14;28013002_14_6;2007;12;1;3;V;3;V;3;V;2;V;3;V;2;V;3;V;3;V;4;V;5;V;7;V;6;V;15;V;16;V;19;V;25;V;19;V;7;V;4;V;4;V;2;V;2;V;2;V;1;V
28;133;2;7;28133002_7_8;2007;12;1;4;V;3;V;2;V;3;V;2;V;4;V;3;V;8;V;15;V;31;V;17;V;8;V;4;V;4;V;4;V;3;V;4;V;6;V;3;V;3;V;4;V;3;V;3;V;2;V
28;133;2;8;28133002_8_8;2007;12;1;28;V;16;V;13;V;12;V;12;V;13;V;13;V;15;V;25;V;36;V;29;V;23;V;16;V;18;V;16;V;21;V;23;V;33;V;19;V;12;V;17;V;16;V;12;V;10;V
28;133;2;10;28133002_10_49;2007;12;1;53;V;39;V;25;V;27;V;29;V;15;V;20;V;16;V;27;V;49;V;67;V;68;V;47;V;43;V;51;V;57;V;59;V;66;V;65;V;48;V;32;V;21;V;24;V;9;V
28;133;2;14;28133002_14_6;2007;12;1;22;V;26;V;27;V;27;V;27;V;24;V;23;V;24;V;20;V;17;V;29;V;43;V;63;V;59;V;53;V;46;V;41;V;28;V;40;V;47;V;44;V;41;V;42;V;46;V
28;14;2;7;28014002_7_8;2007;12;1;34;V;36;V;33;V;46;V;46;V;43;V;61;V;77;V;89;V;74;V;46;V;34;V;18;V;11;V;13;V;18;V;18;V;35;V;38;V;48;V;46;V;41;V;45;V;45;V
28;14;2;8;28014002_8_8;2007;12;1;31;V;26;V;25;V;28;V;28;V;29;V;28;V;29;V;36;V;42;V;43;V;42;V;35;V;32;V;44;V;44;V;34;V;41;V;33;V;44;V;42;V;41;V;43;V;38;V
28;14;2;10;28014002_10_49;2007;12;1;53;V;43;V;47;V;51;V;53;V;50;V;119;V;71;V;53;V;96;V;96;V;85;V;70;V;53;V;48;V;58;V;54;V;67;V;73;V;69;V;66;V;64;V;64;V;65;V
28;14;2;14;28014002_14_6;2007;12;1;2;V;2;V;2;V;2;V;2;V;2;V;4;V;2;V;3;V;2;V;4;V;4;V;10;V;15;V;8;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
