PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2015;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2015;11;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;102;1;7;28102001_7_8;2015;11;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2015;11;1;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;2;V;2;V
28;102;1;10;28102001_10_49;2015;11;1;6;V;7;V;8;V;5;V;6;V;3;V;7;V;4;V;7;V;6;V;5;V;7;V;6;V;10;V;8;V;4;V;7;V;7;V;9;V;12;V;8;V;10;V;7;V;14;V
28;102;1;12;28102001_12_8;2015;11;1;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V
28;102;1;14;28102001_14_6;2015;11;1;60;V;62;V;58;V;57;V;60;V;59;V;56;V;58;V;80;V;87;V;87;V;87;V;87;V;86;V;88;V;89;V;86;V;84;V;82;V;81;V;82;V;82;V;79;V;78;V
28;123;2;7;28123002_7_8;2015;11;1;8;V;5;V;4;V;4;V;3;V;2;V;4;V;4;V;2;V;2;V;2;V;3;V;2;V;2;V;1;V;1;V;1;V;2;V;2;V;5;V;4;V;2;V;1;V;1;V
28;123;2;8;28123002_8_8;2015;11;1;52;V;36;V;31;V;26;V;25;V;14;V;15;V;15;V;6;V;6;V;7;V;8;V;10;V;9;V;6;V;7;V;8;V;11;V;14;V;20;V;21;V;9;V;8;V;11;V
28;123;2;10;28123002_10_49;2015;11;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
