PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2011;7;1;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;4;V;3;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2011;7;1;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.5;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V
28;102;1;7;28102001_7_8;2011;7;1;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;102;1;8;28102001_8_8;2011;7;1;2;V;2;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;2;V;4;V;2;V;2;V;1;V
28;102;1;10;28102001_10_49;2011;7;1;25;V;26;V;23;V;18;V;21;V;18;V;20;V;20;V;25;V;23;V;21;V;16;V;15;V;15;V;13;V;20;V;21;V;21;V;54;V;41;V;23;V;24;V;15;V;15;V
28;102;1;14;28102001_14_6;2011;7;1;100;V;101;V;91;V;84;V;78;V;76;V;75;V;77;V;84;V;101;V;116;V;134;V;141;V;139;V;150;V;165;V;155;V;130;V;99;V;93;V;97;V;111;V;106;V;114;V
28;123;2;7;28123002_7_8;2011;7;1;1;V;1;V;1;V;1;V;1;V;7;V;15;V;11;V;3;V;4;V;3;V;23;V;10;V;7;V;6;V;6;V;5;V;5;V;5;V;7;V;3;V;1;V;6;V;8;V
28;123;2;8;28123002_8_8;2011;7;1;4;V;4;V;5;V;9;V;14;V;36;V;44;V;33;V;14;V;16;V;13;V;34;V;30;V;29;V;30;V;30;V;26;V;19;V;19;V;28;V;24;V;28;V;48;V;46;V
28;123;2;10;28123002_10_49;2011;7;1;28;V;30;V;23;V;24;V;27;V;27;V;38;V;39;V;43;V;45;V;49;V;45;V;44;V;48;V;62;V;50;V;38;V;80;V;123;V;77;V;45;V;33;V;29;V;33;V
28;123;2;14;28123002_14_6;2011;7;1;82;V;81;V;76;V;68;V;57;V;30;V;28;V;43;V;71;V;82;V;105;V;107;V;124;V;138;V;145;V;138;V;135;V;93;V;83;V;75;V;81;V;64;V;22;V;16;V
